epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
186,36309.7,0.41689,0.63214,0.18908,0.6117,0.56687,0.58171,0.38638,0.42414,0.70008,0.25005,0.003895,0.003895,0.003895
187,36490.7,0.41894,0.63284,0.18635,0.62177,0.55745,0.5849,0.39354,0.42362,0.69721,0.2495,0.003862,0.003862,0.003862
188,36670.4,0.41415,0.63976,0.18814,0.60397,0.5791,0.58432,0.39128,0.4254,0.69208,0.24972,0.003829,0.003829,0.003829
189,36849.7,0.4103,0.62453,0.18609,0.6323,0.54404,0.5835,0.39194,0.42468,0.69203,0.24936,0.003796,0.003796,0.003796
190,37029,0.40649,0.63021,0.18337,0.60592,0.55221,0.57468,0.38573,0.42393,0.69768,0.25282,0.003763,0.003763,0.003763
191,37208.7,0.40981,0.63436,0.18681,0.62122,0.57548,0.58419,0.39272,0.4246,0.69688,0.25171,0.00373,0.00373,0.00373
192,37388.5,0.41004,0.62329,0.18778,0.67291,0.55046,0.5949,0.39959,0.42504,0.69382,0.25168,0.003697,0.003697,0.003697
193,37568.7,0.41923,0.62625,0.18846,0.67862,0.53917,0.59725,0.39746,0.42465,0.69192,0.25392,0.003664,0.003664,0.003664
194,37748.6,0.41177,0.62325,0.18423,0.67045,0.535,0.59166,0.39779,0.42498,0.69236,0.25123,0.003631,0.003631,0.003631
195,37928.6,0.41629,0.62447,0.1861,0.64456,0.55646,0.58044,0.39294,0.42445,0.69187,0.25195,0.003598,0.003598,0.003598
196,38108.9,0.41275,0.62216,0.18588,0.65141,0.54767,0.58618,0.39956,0.42249,0.69473,0.2517,0.003565,0.003565,0.003565
197,38290,0.40321,0.62789,0.18218,0.65198,0.53757,0.59036,0.39465,0.42037,0.6999,0.25005,0.003532,0.003532,0.003532
198,38469.9,0.40182,0.62051,0.18615,0.6623,0.53663,0.59264,0.40052,0.42119,0.70196,0.25067,0.003499,0.003499,0.003499
199,38649.6,0.41131,0.62025,0.18297,0.64248,0.52358,0.58785,0.39598,0.42437,0.69611,0.25212,0.003466,0.003466,0.003466
200,38830.3,0.4087,0.61937,0.18637,0.6187,0.56846,0.59216,0.40152,0.4221,0.69699,0.25014,0.003433,0.003433,0.003433
201,39010.3,0.40598,0.61776,0.18199,0.65421,0.57245,0.60146,0.40506,0.42695,0.69214,0.25117,0.0034,0.0034,0.0034
202,39190.9,0.4056,0.61087,0.18374,0.66161,0.56862,0.60365,0.40562,0.4251,0.69629,0.25083,0.003367,0.003367,0.003367
203,39371.2,0.40677,0.62218,0.18369,0.68797,0.55531,0.60316,0.40798,0.42539,0.69384,0.25084,0.003334,0.003334,0.003334
204,39551.9,0.43598,0.61949,0.18704,0.6427,0.56285,0.59651,0.4048,0.42872,0.69393,0.25323,0.003301,0.003301,0.003301
205,39733.2,0.44667,0.63169,0.198,0.66756,0.54498,0.59923,0.40622,0.42658,0.69741,0.25152,0.003268,0.003268,0.003268
206,39914.4,0.50396,0.6536,0.22132,0.64168,0.5393,0.58463,0.39206,0.44183,0.69542,0.25703,0.003235,0.003235,0.003235
207,40094.3,0.47247,0.6488,0.20617,0.62443,0.53322,0.57939,0.3894,0.4444,0.69353,0.26024,0.003202,0.003202,0.003202
208,40274.4,0.5163,0.63885,0.21459,0.61762,0.55304,0.57785,0.39241,0.44468,0.69121,0.25814,0.003169,0.003169,0.003169
209,40453.8,0.50798,0.65069,0.21275,0.61492,0.55911,0.58193,0.39123,0.4405,0.69593,0.25588,0.003136,0.003136,0.003136
210,40634.1,0.51644,0.65477,0.22467,0.6013,0.54133,0.57076,0.38649,0.43465,0.69426,0.2544,0.003103,0.003103,0.003103
211,40815,0.43921,0.62712,0.19542,0.59062,0.55174,0.57622,0.39059,0.43097,0.69193,0.25302,0.00307,0.00307,0.00307
212,40995.1,0.41692,0.61211,0.18664,0.64839,0.55461,0.5903,0.40111,0.42688,0.69193,0.25138,0.003037,0.003037,0.003037
213,41174.7,0.40752,0.61185,0.18252,0.62882,0.54875,0.59366,0.39933,0.42813,0.69092,0.25072,0.003004,0.003004,0.003004
214,41354,0.40016,0.61222,0.1836,0.66969,0.53368,0.59376,0.40226,0.42639,0.68937,0.2505,0.002971,0.002971,0.002971
215,41534,0.40495,0.60304,0.18042,0.66415,0.54234,0.58912,0.40123,0.42588,0.68764,0.25091,0.002938,0.002938,0.002938
216,41713,0.40685,0.60284,0.18218,0.65915,0.54403,0.58622,0.39808,0.42278,0.69718,0.24901,0.002905,0.002905,0.002905
217,41893,0.40506,0.60439,0.18057,0.6779,0.54068,0.58493,0.39548,0.42634,0.69137,0.25306,0.002872,0.002872,0.002872
218,42072,0.39553,0.60622,0.179,0.67946,0.54739,0.59094,0.39881,0.42372,0.69894,0.24787,0.002839,0.002839,0.002839
219,42252.3,0.3963,0.59749,0.17743,0.67523,0.53526,0.59111,0.40308,0.42701,0.69758,0.24822,0.002806,0.002806,0.002806
220,42431.9,0.39673,0.60515,0.17963,0.69816,0.52365,0.59606,0.40207,0.43021,0.69022,0.25246,0.002773,0.002773,0.002773
221,42615.6,0.39053,0.59998,0.17874,0.66312,0.54264,0.5958,0.40357,0.43014,0.68736,0.25412,0.00274,0.00274,0.00274
222,42800.3,0.38899,0.60726,0.17651,0.64548,0.56124,0.59448,0.40214,0.43054,0.68532,0.25418,0.002707,0.002707,0.002707
223,42984.8,0.39406,0.59921,0.17702,0.63239,0.56881,0.59795,0.40604,0.43007,0.68452,0.2537,0.002674,0.002674,0.002674
224,43168.7,0.39111,0.59764,0.17582,0.61383,0.57588,0.60161,0.40558,0.43045,0.68286,0.25349,0.002641,0.002641,0.002641
225,43352.6,0.39172,0.59381,0.1721,0.65013,0.56204,0.60346,0.40372,0.42864,0.68557,0.2545,0.002608,0.002608,0.002608
226,43535.9,0.38748,0.59307,0.17347,0.62168,0.58813,0.60753,0.40977,0.42493,0.69043,0.25013,0.002575,0.002575,0.002575
227,43720,0.39295,0.59455,0.17489,0.65983,0.57118,0.60794,0.4102,0.42851,0.68778,0.25151,0.002542,0.002542,0.002542
228,43905,0.38484,0.59296,0.17429,0.65819,0.56291,0.60597,0.40929,0.43004,0.68641,0.25314,0.002509,0.002509,0.002509
229,44087.9,0.38455,0.59773,0.17665,0.66256,0.56473,0.60402,0.40871,0.43315,0.68056,0.25795,0.002476,0.002476,0.002476
230,44271.5,0.39016,0.59183,0.17419,0.66814,0.56034,0.60083,0.40685,0.43173,0.68374,0.2565,0.002443,0.002443,0.002443
231,44456.4,0.39218,0.59241,0.17587,0.66976,0.55525,0.60117,0.40833,0.43067,0.68791,0.25542,0.00241,0.00241,0.00241
232,44641.2,0.38938,0.585,0.1729,0.66042,0.56809,0.60299,0.40932,0.43499,0.68168,0.25818,0.002377,0.002377,0.002377
233,44825,0.38661,0.58619,0.16874,0.66499,0.57477,0.60161,0.40727,0.43193,0.68898,0.25638,0.002344,0.002344,0.002344
234,45010.1,0.38364,0.58894,0.1754,0.66608,0.56673,0.60013,0.4066,0.43485,0.68482,0.25659,0.002311,0.002311,0.002311
235,45194.1,0.3786,0.59692,0.17066,0.63537,0.56988,0.5961,0.40592,0.43239,0.68982,0.25805,0.002278,0.002278,0.002278
236,45378.3,0.37805,0.58479,0.17266,0.63356,0.57233,0.5917,0.39924,0.4321,0.69363,0.25616,0.002245,0.002245,0.002245
237,45563.5,0.37751,0.5861,0.16956,0.64882,0.56295,0.59658,0.4002,0.43502,0.6849,0.25887,0.002212,0.002212,0.002212
238,45748.8,0.38297,0.58473,0.16739,0.66185,0.55092,0.59965,0.40177,0.43453,0.68568,0.25739,0.002179,0.002179,0.002179
239,45932.8,0.38454,0.58284,0.17125,0.66995,0.55469,0.60316,0.40609,0.43295,0.68408,0.25555,0.002146,0.002146,0.002146
240,46114.7,0.39547,0.58118,0.17485,0.66847,0.5628,0.60354,0.40476,0.43506,0.68503,0.2579,0.002113,0.002113,0.002113
241,46296.8,0.43226,0.59117,0.18006,0.67301,0.55257,0.60624,0.40437,0.43875,0.68205,0.26147,0.00208,0.00208,0.00208
242,46478.9,0.42136,0.58908,0.18243,0.67917,0.56876,0.60496,0.40373,0.43935,0.67817,0.26281,0.002047,0.002047,0.002047
243,46660.9,0.42268,0.61078,0.18128,0.67789,0.56343,0.60339,0.40338,0.44187,0.67834,0.26322,0.002014,0.002014,0.002014
244,46841.8,0.40449,0.59508,0.17869,0.67246,0.56437,0.60473,0.40421,0.43777,0.6803,0.26071,0.001981,0.001981,0.001981
245,47023,0.40644,0.58802,0.17559,0.68978,0.55279,0.60257,0.40399,0.43718,0.68192,0.26038,0.001948,0.001948,0.001948
246,47207.7,0.40001,0.5872,0.17417,0.68888,0.5495,0.60156,0.40412,0.43821,0.67766,0.26126,0.001915,0.001915,0.001915
247,47393.3,0.42456,0.58952,0.17992,0.66469,0.56554,0.60143,0.4048,0.43586,0.68441,0.25842,0.001882,0.001882,0.001882
248,47578.4,0.40668,0.59036,0.176,0.66547,0.5715,0.59549,0.40056,0.43867,0.68513,0.26064,0.001849,0.001849,0.001849
249,47763.1,0.38797,0.57603,0.17391,0.66728,0.56795,0.60218,0.39995,0.44028,0.68394,0.26193,0.001816,0.001816,0.001816
250,47948.1,0.37843,0.57901,0.17025,0.65158,0.58402,0.60286,0.40197,0.43925,0.68021,0.26446,0.001783,0.001783,0.001783
251,48133.1,0.37532,0.5694,0.16967,0.65644,0.58573,0.60737,0.40562,0.43917,0.68046,0.26473,0.00175,0.00175,0.00175
252,48318.4,0.38196,0.56695,0.16527,0.62066,0.5824,0.5981,0.40003,0.43763,0.68359,0.26206,0.001717,0.001717,0.001717
253,48504.8,0.37439,0.5714,0.16677,0.59653,0.58186,0.59491,0.39906,0.4368,0.68326,0.26204,0.001684,0.001684,0.001684
254,48689.2,0.37883,0.57085,0.16757,0.6619,0.58447,0.60049,0.40196,0.43478,0.68665,0.26073,0.001651,0.001651,0.001651
255,48874.7,0.36964,0.57022,0.16713,0.65749,0.59632,0.60547,0.40473,0.43586,0.68361,0.26077,0.001618,0.001618,0.001618
256,49060.1,0.3751,0.56983,0.16689,0.67088,0.59251,0.60346,0.40399,0.43676,0.68342,0.26092,0.001585,0.001585,0.001585
257,49245.4,0.36958,0.56498,0.16288,0.66573,0.5887,0.60727,0.4092,0.43737,0.68292,0.261,0.001552,0.001552,0.001552
258,49432,0.36649,0.56562,0.16275,0.65376,0.59692,0.60522,0.40475,0.43875,0.68181,0.26207,0.001519,0.001519,0.001519
259,49617.9,0.36928,0.55931,0.16165,0.65799,0.59052,0.60438,0.40679,0.43983,0.68154,0.26365,0.001486,0.001486,0.001486
260,49802.9,0.37279,0.56113,0.16407,0.6625,0.58916,0.6052,0.40333,0.43946,0.67979,0.26291,0.001453,0.001453,0.001453
261,49987.8,0.36829,0.56098,0.16311,0.65715,0.57749,0.60665,0.40367,0.44115,0.67677,0.26611,0.00142,0.00142,0.00142
262,50173.3,0.36493,0.56633,0.16547,0.68649,0.5634,0.60745,0.40349,0.43917,0.67993,0.26603,0.001387,0.001387,0.001387
263,50358.4,0.36655,0.55988,0.16066,0.67925,0.56738,0.60585,0.40207,0.43996,0.68012,0.26779,0.001354,0.001354,0.001354
264,50540.1,0.36852,0.56085,0.16226,0.68724,0.5647,0.60422,0.40049,0.43686,0.68524,0.26617,0.001321,0.001321,0.001321
265,50721.2,0.36713,0.55536,0.16231,0.68172,0.55262,0.60345,0.40093,0.43766,0.68554,0.26668,0.001288,0.001288,0.001288
266,50902.1,0.36257,0.55438,0.1612,0.6633,0.55356,0.60112,0.39698,0.43694,0.68748,0.2653,0.001255,0.001255,0.001255
267,51083.5,0.36128,0.56383,0.16108,0.64476,0.57548,0.60435,0.39956,0.43616,0.68945,0.2655,0.001222,0.001222,0.001222
268,51265.7,0.36302,0.55946,0.16066,0.6562,0.58862,0.60364,0.40241,0.43799,0.68634,0.26684,0.001189,0.001189,0.001189
269,51447.4,0.36049,0.55812,0.16051,0.65486,0.5906,0.60509,0.40376,0.43913,0.68435,0.26773,0.001156,0.001156,0.001156
270,51629.3,0.35811,0.55489,0.16137,0.65889,0.58486,0.60553,0.40783,0.44195,0.67917,0.26908,0.001123,0.001123,0.001123
271,51810,0.36197,0.55537,0.15891,0.63997,0.58884,0.6011,0.40118,0.44375,0.67798,0.27077,0.00109,0.00109,0.00109
272,51991.6,0.35706,0.55211,0.16009,0.62119,0.56676,0.59188,0.39592,0.44107,0.6829,0.2678,0.001057,0.001057,0.001057
273,52172.8,0.35712,0.55382,0.15642,0.61662,0.56546,0.59353,0.39756,0.44149,0.68261,0.26798,0.001024,0.001024,0.001024
274,52354.8,0.36047,0.54797,0.15792,0.63272,0.57164,0.59531,0.39718,0.44289,0.68221,0.26748,0.000991,0.000991,0.000991
275,52536.4,0.35471,0.55053,0.15562,0.61999,0.5666,0.59073,0.39614,0.44239,0.68089,0.26683,0.000958,0.000958,0.000958
276,52717.3,0.35939,0.54797,0.15662,0.63705,0.56257,0.58475,0.39283,0.44224,0.68286,0.26718,0.000925,0.000925,0.000925
277,52899.1,0.36489,0.54311,0.1573,0.64769,0.55335,0.58774,0.39554,0.44208,0.68529,0.26646,0.000892,0.000892,0.000892
278,53080.5,0.35528,0.54171,0.15343,0.65011,0.55304,0.59298,0.39862,0.44311,0.6849,0.26662,0.000859,0.000859,0.000859
279,53261.7,0.36021,0.54359,0.15693,0.65045,0.55585,0.59462,0.39935,0.44461,0.68357,0.26927,0.000826,0.000826,0.000826
280,53442.9,0.34985,0.54218,0.15591,0.63947,0.5637,0.59421,0.39759,0.44467,0.68335,0.26936,0.000793,0.000793,0.000793
281,53624.4,0.35451,0.54923,0.1538,0.6254,0.5729,0.59047,0.39475,0.44411,0.6858,0.26861,0.00076,0.00076,0.00076
282,53805.5,0.35441,0.54205,0.15396,0.61193,0.58022,0.58776,0.393,0.44431,0.68727,0.26835,0.000727,0.000727,0.000727
283,53985.6,0.35115,0.53628,0.15351,0.60634,0.5872,0.58518,0.39012,0.4446,0.68524,0.27018,0.000694,0.000694,0.000694
284,54167.3,0.35201,0.54272,0.15544,0.60317,0.59098,0.58447,0.38881,0.44528,0.68475,0.27077,0.000661,0.000661,0.000661
285,54348.3,0.35115,0.53927,0.15348,0.60342,0.5841,0.58461,0.39001,0.44509,0.68553,0.26984,0.000628,0.000628,0.000628
286,54529.3,0.35116,0.53304,0.15508,0.61153,0.58387,0.58456,0.39068,0.44684,0.68218,0.27267,0.000595,0.000595,0.000595
287,54710.9,0.35347,0.54341,0.15344,0.62158,0.58198,0.58499,0.3905,0.4471,0.68365,0.27183,0.000562,0.000562,0.000562
288,54891.4,0.34428,0.53479,0.1545,0.62136,0.57561,0.58556,0.38992,0.44784,0.6821,0.27248,0.000529,0.000529,0.000529
289,55072.6,0.3522,0.53628,0.15138,0.63235,0.57443,0.58362,0.38851,0.44749,0.68471,0.27194,0.000496,0.000496,0.000496
290,55253.9,0.34544,0.53392,0.1506,0.63876,0.56473,0.58331,0.3875,0.44781,0.68604,0.2704,0.000463,0.000463,0.000463
291,55436.3,0.29391,0.47927,0.14643,0.63441,0.5628,0.57994,0.38576,0.44832,0.68555,0.27065,0.00043,0.00043,0.00043
292,55617.4,0.29469,0.47098,0.14299,0.63632,0.55629,0.58171,0.38704,0.44886,0.68542,0.2714,0.000397,0.000397,0.000397
293,55799,0.2921,0.46451,0.13906,0.6518,0.55081,0.58358,0.38906,0.4497,0.68642,0.27287,0.000364,0.000364,0.000364
294,55981,0.28665,0.46798,0.13983,0.65414,0.55274,0.58919,0.39383,0.44823,0.68904,0.27152,0.000331,0.000331,0.000331
295,56162.1,0.28704,0.46554,0.13925,0.6458,0.55044,0.58805,0.39313,0.44916,0.68859,0.27187,0.000298,0.000298,0.000298
296,56342.8,0.28774,0.46336,0.13954,0.64623,0.55831,0.59102,0.3949,0.44871,0.69169,0.26938,0.000265,0.000265,0.000265
297,56523.4,0.28564,0.45867,0.13819,0.64634,0.55653,0.59229,0.39549,0.44862,0.69235,0.26941,0.000232,0.000232,0.000232
298,56703.9,0.2837,0.45604,0.13594,0.64,0.55954,0.59123,0.39463,0.44987,0.68951,0.27268,0.000199,0.000199,0.000199
299,56883.9,0.28477,0.45631,0.13516,0.63676,0.56361,0.59192,0.39469,0.45013,0.68995,0.27305,0.000166,0.000166,0.000166
300,57065.1,0.27998,0.45647,0.13663,0.6364,0.56725,0.59191,0.39478,0.45047,0.68918,0.27374,0.000133,0.000133,0.000133
